@RELATION GBoostSneezer
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Sneezing,NotSneezing}

@DATA
0.062171,0.007360,2.926359,0.175265,0.227683,0.512353,0.006060,0.091447,-36.967923,2.203347,0.071481,0.155938,-0.376814,-0.085446,-0.168477,-0.035034,0.014830,0.269582,0.094081,0.254325,0.084704,0.010278,0.002488,0.023709,0.006145,0.039540,0.007515,0.015948,0.000760,0.005837,0.033992,0.045411,0.004445,0.020984,0.037218,0.019947,0.350516,0.040933,0.034565,0.399071,0.004921,0.090831,4.063045,0.684644,0.310271,0.252296,0.464257,0.208952,0.230373,0.200875,0.281009,0.200247,0.258355,0.167467,0.138008,0.005198,0.002019,0.018309,0.003491,0.018686,0.011021,0.009785,0.000573,0.002892,0.021165,0.048640,0.002519,0.010867,Sneezing
0.031064,0.007404,2.754420,0.128607,0.196213,0.251605,0.034880,0.033595,-35.233656,1.882257,0.316019,0.082145,-0.113728,0.234817,0.022886,0.151243,0.059286,0.061122,-0.011892,0.039676,0.000410,0.004270,0.002485,0.038946,0.004418,0.057848,0.004223,0.178591,0.000831,0.001827,0.002072,0.007544,0.001677,0.058631,0.030417,0.017402,0.308414,0.033634,0.024563,0.305398,0.030140,0.043484,2.981560,0.742981,0.397810,0.472720,0.347874,0.193677,0.200350,0.214553,0.221580,0.207239,0.195025,0.166085,0.144836,0.007233,0.005196,0.049201,0.007100,0.049258,0.007039,0.127329,0.001660,0.003807,0.002825,0.007146,0.003670,0.031219,Sneezing
0.135496,0.012471,2.892854,0.256183,0.240590,1.138092,0.012307,0.220312,-34.928460,1.126067,0.617104,0.282927,-0.091751,0.204278,-0.075262,0.063733,-0.096762,-0.014593,-0.010727,0.041203,0.011620,0.008056,0.002047,0.033375,0.011777,0.009921,0.038819,0.083411,0.000698,0.003047,0.006450,0.011552,0.004508,0.030594,0.084499,0.027012,0.465954,0.068436,0.015598,0.676751,0.011872,0.157029,2.528306,0.653154,0.536771,0.504801,0.318316,0.247167,0.196826,0.221401,0.233565,0.184521,0.160078,0.159844,0.177225,0.007781,0.003450,0.032619,0.018255,0.010506,0.040671,0.079805,0.000690,0.003666,0.006570,0.011215,0.010837,0.020268,Sneezing
0.062652,0.004529,3.056791,0.162875,0.215317,0.502184,0.003940,0.044198,-37.627973,1.482354,-0.117710,-0.006498,-0.187401,-0.054107,-0.213489,0.034721,0.062436,-0.055834,-0.295850,0.045403,-0.006343,0.011152,0.010517,0.018768,0.013306,0.014708,0.008170,0.016279,0.002414,0.007901,0.016582,0.018804,0.010036,0.011875,0.025372,0.006980,0.269569,0.043854,0.037048,0.292269,0.002879,0.037369,3.183099,0.589388,0.520922,0.350891,0.425420,0.310007,0.279583,0.257828,0.260922,0.206552,0.268451,0.238031,0.210875,0.007178,0.011732,0.012712,0.014305,0.013543,0.009147,0.011473,0.002233,0.007094,0.014127,0.015773,0.010966,0.005697,Sneezing
0.096334,0.003834,2.957737,0.169596,0.168528,0.917247,0.016340,0.115478,-36.516336,0.480361,-0.591247,0.081371,-0.240330,0.006197,0.150523,-0.034546,-0.055414,-0.015527,-0.070239,-0.000033,-0.111805,0.006765,0.004814,0.012983,0.004485,0.004458,0.051657,0.048361,0.003875,0.004540,0.006178,0.022390,0.004110,0.025039,0.049561,0.007420,0.364033,0.031677,0.024551,0.464976,0.017215,0.076641,3.284863,0.812062,0.559790,0.448714,0.349343,0.321378,0.308558,0.227589,0.241814,0.233705,0.215943,0.242857,0.220346,0.007103,0.007859,0.018562,0.004960,0.004785,0.046439,0.049944,0.004805,0.005114,0.005999,0.025084,0.004513,0.013420,Sneezing
0.058353,0.004908,2.739840,0.164815,0.204486,0.506450,0.019311,0.089237,-32.805072,1.471444,-0.038417,-0.043579,0.330699,0.147477,0.000292,-0.059699,0.046346,-0.047282,0.000931,-0.017790,-0.006753,0.003568,0.001402,0.034108,0.003696,0.023495,0.002191,0.215046,0.001932,0.001818,0.008099,0.007920,0.002474,0.062046,0.061719,0.009084,0.331994,0.064942,0.028131,0.558555,0.019941,0.119259,3.970206,0.953618,0.601177,0.426842,0.365183,0.239733,0.389066,0.297598,0.194387,0.307901,0.225377,0.179034,0.113220,0.005026,0.001798,0.029739,0.005747,0.027050,0.002975,0.138981,0.002916,0.002818,0.013149,0.008467,0.003295,0.036655,Sneezing
0.130881,0.018432,2.981337,0.208558,0.192343,1.148806,0.006573,0.228954,-26.846084,1.356755,0.354535,-0.620500,0.209053,0.428614,-0.150330,0.031285,-0.094222,-0.048768,0.277160,-0.116198,0.117411,0.002936,0.001621,0.022964,0.006542,0.042397,0.003690,0.039360,0.002901,0.005049,0.007927,0.008500,0.002305,0.019652,0.118568,0.025221,0.301756,0.102950,0.029108,1.011316,0.006634,0.217306,2.809359,1.315267,0.519805,0.321188,0.348154,0.336949,0.367237,0.291340,0.141804,0.270461,0.259301,0.314743,0.303437,0.002334,0.001711,0.045464,0.004823,0.043314,0.003775,0.069317,0.002770,0.003967,0.007044,0.006494,0.001748,0.021737,Sneezing
0.297682,0.010866,2.825428,0.351472,0.211381,2.189867,0.005075,0.498091,-29.584870,-0.912526,-1.081991,0.242792,-0.275220,-0.088956,0.145949,-0.167434,0.037270,-0.119801,-0.095066,0.084366,0.044611,0.005823,0.004131,0.005384,0.004913,0.005698,0.007750,0.013844,0.004873,0.004555,0.008217,0.007985,0.004873,0.006273,0.048613,0.019038,0.538719,0.039463,0.017228,0.328343,0.001766,0.114149,3.794599,0.871985,0.511361,0.223095,0.325100,0.209792,0.367666,0.321238,0.271821,0.231444,0.207320,0.215833,0.135032,0.004652,0.003025,0.005613,0.005054,0.005478,0.008882,0.019704,0.003618,0.004423,0.004855,0.006013,0.003867,0.004298,Sneezing
0.322649,0.014427,3.006166,0.394819,0.242688,2.193924,0.004877,0.553288,-31.829509,-0.551103,-0.486943,0.226664,-0.141698,-0.013771,0.275940,-0.036352,-0.098980,-0.015559,-0.049074,-0.018788,-0.003389,0.003218,0.003287,0.006421,0.003703,0.005114,0.022651,0.028981,0.009039,0.004202,0.004275,0.014545,0.003600,0.012720,0.078270,0.031028,0.415517,0.059812,0.045707,0.588548,0.002907,0.152486,5.752387,1.036509,0.728916,0.370002,0.350991,0.181107,0.290873,0.230668,0.216659,0.220325,0.205404,0.172734,0.163519,0.002462,0.002679,0.006370,0.002902,0.003930,0.032974,0.026924,0.012676,0.003390,0.003504,0.014838,0.002920,0.009781,Sneezing
0.271469,0.033557,2.824219,0.337598,0.191110,2.113482,0.006237,0.437203,-24.592595,-0.678489,-1.212782,-0.646214,-0.479970,0.033722,0.136708,-0.097241,-0.036867,0.224522,0.127689,0.058746,-0.016564,0.002654,0.004207,0.004566,0.005187,0.012527,0.012384,0.006024,0.009543,0.005569,0.014351,0.010270,0.006734,0.008222,0.110424,0.036134,0.464252,0.099902,0.023310,0.407714,0.002953,0.176764,2.960464,0.875264,0.856393,0.538987,0.396315,0.637560,0.500748,0.308102,0.220835,0.418274,0.157736,0.306281,0.225828,0.001945,0.003495,0.003682,0.003869,0.013757,0.013270,0.006261,0.007361,0.006785,0.017334,0.008154,0.008422,0.004351,Sneezing
0.282152,0.001997,3.020168,0.372967,0.234606,1.945110,0.005245,0.468788,-32.162385,-0.225285,-0.377484,-0.293632,-0.239468,0.033710,0.254731,-0.057410,-0.004971,-0.074863,0.103262,0.071829,-0.075828,0.008703,0.009637,0.007673,0.002824,0.004279,0.007071,0.119044,0.006023,0.004169,0.003618,0.007348,0.003053,0.035529,0.133126,0.003578,0.339630,0.085951,0.025914,0.551391,0.003650,0.179608,3.481580,1.036493,0.431300,0.450125,0.311313,0.247112,0.304151,0.324817,0.238177,0.195733,0.242709,0.209799,0.137398,0.011478,0.013889,0.010749,0.002633,0.002725,0.007946,0.106239,0.009119,0.004138,0.004372,0.006311,0.003234,0.027720,Sneezing
0.017182,0.002815,3.187540,0.027494,0.027642,0.589341,0.006495,0.023657,-46.174953,-0.012868,-0.062168,-0.021515,-0.001708,-0.016163,0.029541,-0.071432,-0.030720,0.019723,-0.014448,0.065877,-0.014957,0.001233,0.000730,0.002134,0.000733,0.138022,0.001861,0.005019,0.002134,0.001710,0.001055,0.001363,0.001033,0.039745,0.009319,0.004116,0.131039,0.012047,0.010991,0.052138,0.021398,0.009527,1.589782,0.180703,0.146604,0.141574,0.094268,0.073011,0.099670,0.114929,0.116300,0.058423,0.048991,0.056432,0.049833,0.001354,0.000900,0.003394,0.000782,0.009385,0.002251,0.005682,0.003028,0.002272,0.001035,0.001330,0.001419,0.002463,NotSneezing
0.009487,0.001264,3.203693,0.021824,0.025227,0.228641,0.010390,0.010408,-47.763616,0.218172,-0.072310,-0.074062,0.063008,0.026064,0.000309,0.005754,0.023988,0.007447,-0.040592,0.017748,0.010397,0.001684,0.000838,0.004559,0.000728,0.148972,0.001115,0.008081,0.000750,0.000784,0.001363,0.001571,0.002903,0.043530,0.012753,0.002936,0.146764,0.021809,0.021922,0.093612,0.038004,0.016415,2.291594,0.195052,0.133680,0.090409,0.084183,0.053391,0.052315,0.071295,0.063795,0.048217,0.047863,0.043206,0.035919,0.001933,0.001287,0.007465,0.001201,0.013485,0.001866,0.012560,0.001642,0.001323,0.002419,0.001637,0.006732,0.003320,NotSneezing
0.012505,0.003797,3.134510,0.045948,0.067409,0.341929,0.008342,0.013521,-42.762142,0.804252,0.142507,0.140366,-0.054916,0.220370,0.027603,-0.034295,-0.020342,-0.027583,-0.020632,-0.070233,-0.007518,0.004823,0.000701,0.022303,0.004666,0.120157,0.002947,0.026096,0.000826,0.000853,0.008179,0.009366,0.001209,0.042740,0.010628,0.005709,0.219919,0.020538,0.025957,0.073195,0.020175,0.011653,2.582768,0.419381,0.175715,0.143191,0.125383,0.116008,0.097602,0.104968,0.081547,0.077406,0.091039,0.073348,0.108680,0.005339,0.000738,0.024828,0.004911,0.021580,0.004398,0.029282,0.001055,0.001060,0.011465,0.009833,0.001680,0.007236,NotSneezing
0.025771,0.057384,3.023139,0.090503,0.164361,0.035618,0.021824,0.027913,-25.453299,2.086577,-1.104218,-0.443598,0.054221,1.032021,0.232520,-0.312471,-0.313973,-0.175501,0.497916,0.185859,-0.040703,0.001398,0.000515,0.039669,0.002519,0.011481,0.039715,0.094245,0.024656,0.006105,0.006952,0.006995,0.001505,0.040663,0.005856,0.065214,0.169805,0.021066,0.031598,0.019645,0.018607,0.004467,1.578609,0.372955,0.415095,0.441085,0.307996,0.270747,0.284748,0.256145,0.235310,0.291174,0.298340,0.290837,0.159904,0.001584,0.000413,0.050492,0.003504,0.013688,0.056614,0.079796,0.038119,0.011901,0.012283,0.010955,0.002642,0.020865,NotSneezing
0.035481,0.058747,3.063725,0.086099,0.152933,0.032640,0.013651,0.040653,-24.548499,1.641903,-1.187902,0.547725,0.841464,0.265561,-0.331348,0.219342,-0.058747,-0.181600,0.257870,0.084671,0.035943,0.014219,0.011559,0.081185,0.009849,0.006822,0.008620,0.033402,0.007414,0.005393,0.006193,0.009513,0.010643,0.032371,0.003897,0.026133,0.120854,0.018539,0.028172,0.014168,0.006568,0.002511,0.488745,0.277680,0.235063,0.296068,0.267938,0.297354,0.304015,0.263115,0.311912,0.364251,0.350397,0.245332,0.121728,0.020242,0.018429,0.058811,0.013166,0.007458,0.011571,0.019996,0.012018,0.005716,0.007545,0.009167,0.021653,0.013810,NotSneezing
0.066007,0.002664,2.696558,0.141054,0.175774,0.521190,0.010799,0.090109,-33.098934,1.797374,-0.490111,0.072607,0.318793,0.019716,0.075230,0.068716,0.160020,0.130348,-0.104751,0.105257,-0.034830,0.010744,0.006803,0.022379,0.006224,0.031520,0.009723,0.030333,0.003730,0.008724,0.022178,0.020385,0.006889,0.017864,0.043203,0.005047,0.713748,0.049034,0.045263,0.447543,0.024518,0.088471,5.886817,0.957184,0.861582,0.360798,0.420715,0.316698,0.304851,0.263077,0.267856,0.222442,0.217167,0.211373,0.170377,0.009118,0.007652,0.016811,0.005999,0.035648,0.008381,0.027277,0.005210,0.011120,0.018606,0.016183,0.007892,0.010487,NotSneezing
0.054188,0.006182,2.988482,0.134195,0.156693,0.603575,0.010814,0.073639,-36.162870,1.242706,0.261762,0.014415,-0.169925,0.240795,0.203016,0.290149,0.107939,-0.081983,0.003601,-0.021735,0.048989,0.011034,0.005026,0.025641,0.005236,0.076572,0.004783,0.032397,0.001524,0.002552,0.011084,0.012543,0.002901,0.029518,0.021906,0.010562,0.397850,0.035407,0.042594,0.267042,0.027794,0.041629,3.954249,0.639955,0.397890,0.362386,0.335541,0.282412,0.256218,0.242735,0.259766,0.181092,0.200437,0.154594,0.148990,0.012357,0.006930,0.022019,0.004840,0.028220,0.006014,0.032710,0.003337,0.002612,0.011776,0.014169,0.003642,0.009012,NotSneezing
0.026103,0.002686,2.973893,0.116586,0.169364,0.206883,0.047929,0.033240,-36.192907,1.323927,-0.095676,0.255459,0.091119,-0.010765,0.205279,0.148957,0.164036,-0.019940,-0.040044,0.040068,-0.047179,0.002613,0.001131,0.018801,0.002039,0.101233,0.001811,0.092714,0.000656,0.000763,0.001844,0.004857,0.001154,0.046423,0.030841,0.004193,0.270643,0.030455,0.021851,0.270205,0.059489,0.053634,3.572953,0.694027,0.446563,0.311647,0.205969,0.236095,0.211277,0.123625,0.167611,0.161056,0.151737,0.153405,0.158527,0.003691,0.002482,0.019909,0.003302,0.045865,0.002846,0.092880,0.001149,0.001000,0.002490,0.004914,0.001643,0.019226,NotSneezing
0.028076,0.066329,3.201708,0.080819,0.140343,0.021432,0.007766,0.035699,-24.360489,1.698833,-2.360474,-0.738269,-0.621880,0.557945,0.460908,-0.074563,-0.596484,-0.010150,0.318242,-0.097558,-0.066754,0.003870,0.004167,0.007412,0.006962,0.011832,0.116247,0.006055,0.005880,0.033306,0.002376,0.002848,0.002372,0.039403,0.002265,0.012028,0.048563,0.024473,0.040667,0.013466,0.004978,0.005628,0.636917,0.558600,0.389665,0.268985,0.299875,0.330163,0.295512,0.253101,0.292339,0.244539,0.237187,0.190398,0.141520,0.005158,0.004733,0.007925,0.007042,0.013850,0.033080,0.009196,0.007452,0.024355,0.003267,0.004815,0.003594,0.008445,NotSneezing
0.039868,0.106570,3.138064,0.096620,0.116468,0.312872,0.008610,0.057586,-33.650172,0.482827,-0.589205,-0.067085,-0.119252,0.354667,-0.011193,0.030505,0.040548,0.086518,0.040320,-0.044963,0.001623,0.004251,0.002628,0.051064,0.003062,0.064352,0.003017,0.050884,0.006141,0.006407,0.004372,0.006798,0.005595,0.041383,0.023857,0.124447,0.195794,0.030258,0.032793,0.228550,0.016291,0.043723,4.093233,0.692922,0.397844,0.386115,0.316018,0.256804,0.316309,0.238309,0.188700,0.166462,0.172933,0.144277,0.159322,0.006428,0.004301,0.066906,0.006268,0.017651,0.003942,0.063700,0.009635,0.011224,0.005521,0.008883,0.008788,0.019591,NotSneezing
0.113598,0.011462,2.824619,0.199036,0.196693,0.865349,0.008163,0.160064,-30.593797,1.062422,-0.147168,0.315948,0.017992,0.523381,0.018181,-0.503355,0.316617,0.032509,0.105905,0.029416,-0.067030,0.007024,0.003693,0.006748,0.006044,0.044152,0.006451,0.014126,0.006285,0.009750,0.014749,0.010401,0.007437,0.019499,0.055826,0.015459,0.604661,0.051225,0.027383,0.617604,0.006856,0.119974,4.311408,0.897143,0.607384,0.561924,0.479790,0.383230,0.405726,0.427432,0.424171,0.272212,0.296539,0.272833,0.229847,0.009382,0.006390,0.009065,0.013011,0.050499,0.009601,0.018088,0.009082,0.015432,0.020305,0.014234,0.010471,0.013592,NotSneezing
0.063153,0.189005,3.147293,0.135545,0.161491,0.204517,0.044329,0.069492,-24.976839,-0.826137,-0.996335,1.130781,-0.119573,-0.051666,0.312913,-0.075113,0.149053,-0.052535,0.033867,0.138813,-0.093486,0.005273,0.006720,0.005099,0.006176,0.005875,0.005326,0.005617,0.004473,0.004559,0.006003,0.005691,0.008995,0.015937,0.009426,0.132213,0.167378,0.023253,0.031539,0.155750,0.033725,0.020029,1.421215,0.538585,0.454801,0.350890,0.436535,0.388686,0.542616,0.381751,0.405964,0.489074,0.368299,0.227048,0.180477,0.013472,0.013944,0.013351,0.015361,0.016511,0.015908,0.014869,0.013180,0.013366,0.018270,0.015843,0.026761,0.018197,NotSneezing
0.057509,0.186338,3.026089,0.106208,0.135881,0.105804,0.018226,0.068448,-22.700909,-1.181936,-1.835157,1.029470,0.071699,0.370751,0.126735,-0.409880,0.173399,0.161280,0.014791,0.146776,-0.233900,0.004502,0.002584,0.001925,0.010136,0.003802,0.003327,0.001834,0.002575,0.035383,0.007630,0.007003,0.006466,0.012851,0.010394,0.065219,0.110893,0.016228,0.026326,0.028241,0.008220,0.011795,0.914190,0.665098,0.691396,0.680073,0.644484,0.533311,0.515740,0.420815,0.309443,0.280701,0.214530,0.171497,0.160163,0.004255,0.002953,0.001959,0.013486,0.004262,0.003702,0.001458,0.002477,0.035412,0.009155,0.007586,0.007048,0.008873,NotSneezing
0.057151,0.181631,3.000166,0.111925,0.145850,0.115672,0.022724,0.065753,-22.830875,-1.102819,-1.807339,0.941400,0.133941,0.247453,0.188895,-0.343672,0.188735,0.172325,-0.008477,0.140766,-0.272517,0.004011,0.002946,0.003934,0.006705,0.006377,0.004192,0.001851,0.002138,0.029393,0.011898,0.010513,0.005841,0.011986,0.011747,0.061142,0.085879,0.019068,0.029143,0.052620,0.014271,0.011111,1.393810,0.825841,0.820463,0.836098,0.650325,0.515124,0.565628,0.345674,0.371957,0.262229,0.220511,0.167047,0.142919,0.004229,0.003061,0.004595,0.007988,0.010924,0.005554,0.001731,0.001372,0.029895,0.011593,0.012798,0.006311,0.007251,NotSneezing
0.053489,0.213256,3.138961,0.120648,0.155195,0.148720,0.038668,0.061189,-23.859661,-0.361972,-1.430042,0.568649,0.138545,0.236880,0.040500,-0.199029,0.197890,0.059294,-0.022159,0.117052,-0.110500,0.006472,0.005649,0.006668,0.007246,0.004403,0.003179,0.002289,0.002881,0.025846,0.011292,0.010454,0.008509,0.021062,0.008615,0.118026,0.124848,0.024894,0.035468,0.099779,0.026854,0.014948,1.332981,0.685709,0.457183,0.401984,0.445158,0.419049,0.454350,0.364087,0.387102,0.430285,0.376630,0.269949,0.176381,0.018158,0.012667,0.015848,0.015954,0.011207,0.006769,0.003779,0.005878,0.035709,0.024928,0.024686,0.020725,0.018514,NotSneezing
0.060014,0.194098,3.143635,0.116922,0.143066,0.170614,0.019772,0.069093,-23.074563,-1.118643,-1.826439,1.114277,0.054132,0.064799,0.266230,-0.204528,0.011944,0.007466,0.094423,0.194222,-0.227355,0.005389,0.006008,0.003922,0.008044,0.005637,0.007114,0.005717,0.004396,0.021381,0.005351,0.005412,0.010465,0.013566,0.009244,0.067504,0.088047,0.020135,0.030099,0.068912,0.013245,0.012047,1.047146,0.623833,0.608249,0.554511,0.589643,0.468893,0.395415,0.389340,0.335213,0.274768,0.314363,0.210541,0.160657,0.005624,0.006251,0.005717,0.013381,0.012782,0.014166,0.011852,0.008641,0.033822,0.006977,0.005190,0.013364,0.012317,NotSneezing
0.063870,0.001321,2.984229,0.162297,0.194380,0.551687,0.004967,0.083779,-30.727936,1.818275,0.439703,0.614453,0.515168,0.395354,-0.066472,0.124031,0.033832,-0.037492,-0.001729,-0.103031,0.028313,0.021389,0.001678,0.053049,0.008983,0.037302,0.003016,0.064489,0.001139,0.002186,0.014638,0.041545,0.002181,0.032480,0.030020,0.001382,0.219808,0.034644,0.022600,0.318051,0.003865,0.062452,1.934269,0.522545,0.326635,0.237147,0.251971,0.215842,0.218564,0.177364,0.173645,0.168202,0.156952,0.181039,0.160647,0.020879,0.001532,0.036535,0.007684,0.025463,0.002498,0.041980,0.001355,0.001777,0.014005,0.031181,0.001891,0.010602,NotSneezing
0.051779,0.021137,2.913851,0.138043,0.178791,0.205148,0.075072,0.029319,-35.699202,1.586296,-1.641534,-0.166727,-0.271018,-0.148380,-0.173248,0.269086,0.394077,0.070771,-0.103430,-0.236253,0.059926,0.015927,0.019589,0.011735,0.006483,0.042167,0.003459,0.007128,0.001559,0.003976,0.008839,0.016730,0.016466,0.022505,0.055085,0.038532,0.469067,0.109466,0.092901,0.230548,0.174345,0.019662,9.977762,0.867579,1.064789,0.389809,0.511306,0.257440,0.226973,0.298302,0.301943,0.226905,0.244433,0.271542,0.182376,0.016734,0.024120,0.014055,0.010004,0.057537,0.004598,0.010136,0.002271,0.005409,0.012002,0.020525,0.020703,0.012979,NotSneezing
0.085762,0.016412,2.842669,0.143853,0.142520,0.718677,0.007414,0.127151,-30.294158,-1.115726,-1.424573,0.324711,0.595557,-0.288771,-0.185609,0.219469,-0.082698,-0.204874,0.167211,-0.063914,-0.007245,0.008102,0.007278,0.013118,0.016963,0.008100,0.004746,0.003632,0.001711,0.002069,0.005595,0.006164,0.007040,0.010324,0.046579,0.027041,0.437147,0.048861,0.037358,0.445526,0.005164,0.071702,4.889352,1.148714,0.665994,0.384346,0.405043,0.381809,0.342485,0.287148,0.306245,0.249617,0.325163,0.279565,0.203016,0.010125,0.009705,0.013876,0.015743,0.008182,0.005630,0.003425,0.001899,0.002181,0.008220,0.007752,0.014403,0.006640,NotSneezing
0.032976,0.009435,2.985012,0.120604,0.182840,0.085363,0.017632,0.033539,-31.002941,1.608772,-1.268534,0.039843,-0.193729,0.488682,0.316617,0.066700,-0.080513,-0.273016,0.117927,0.161634,-0.204929,0.003871,0.004082,0.023709,0.006779,0.063769,0.017662,0.049411,0.007734,0.002342,0.003721,0.004682,0.002207,0.029031,0.018089,0.017501,0.318188,0.034654,0.040895,0.064144,0.020879,0.021673,3.693829,0.707382,0.651838,0.344881,0.413978,0.266285,0.223550,0.156749,0.220030,0.206901,0.226516,0.178647,0.207105,0.004686,0.004961,0.025161,0.008960,0.048784,0.020504,0.049779,0.010569,0.002181,0.004089,0.005127,0.002410,0.013272,NotSneezing
0.024428,0.051265,2.854036,0.083411,0.147966,0.048675,0.018690,0.034691,-25.771031,2.136259,-1.307100,0.003050,-0.383286,0.016864,-0.008140,0.306445,0.202637,0.150776,-0.013822,0.081290,0.303664,0.015354,0.009218,0.067879,0.004994,0.012223,0.012013,0.093166,0.004818,0.004965,0.007133,0.016498,0.014211,0.039971,0.010705,0.072219,0.333298,0.023723,0.037252,0.039918,0.013083,0.018416,3.233537,0.870651,0.866706,0.385048,0.478345,0.323819,0.406141,0.301217,0.312200,0.345958,0.271351,0.310653,0.270756,0.021088,0.011128,0.078931,0.006146,0.012341,0.018017,0.097269,0.008752,0.006136,0.009208,0.013443,0.020444,0.026212,NotSneezing
0.008870,0.007068,3.176328,0.055215,0.090909,0.305219,0.014785,0.005635,-45.057405,0.733913,-0.225174,0.116698,0.096472,0.091614,0.037465,0.005396,0.010824,-0.004483,0.035575,0.041626,0.005087,0.001533,0.000694,0.012098,0.000810,0.138064,0.001215,0.026174,0.001551,0.002337,0.001770,0.002606,0.000896,0.044435,0.009482,0.012552,0.141015,0.037963,0.039681,0.073655,0.041686,0.004218,1.937475,0.327122,0.364782,0.126569,0.082642,0.097271,0.076968,0.077656,0.057442,0.050811,0.058727,0.047666,0.054539,0.002315,0.001124,0.021947,0.000858,0.016008,0.001686,0.030876,0.003189,0.002870,0.002775,0.003063,0.001054,0.006482,NotSneezing
0.010018,0.045057,3.176710,0.061764,0.102295,0.298620,0.023667,0.014047,-43.167714,0.682832,-0.299264,0.068942,0.033442,0.021146,0.020803,0.065036,0.084201,0.088075,-0.064526,0.014994,0.053451,0.002924,0.003607,0.015875,0.001762,0.124681,0.000930,0.010259,0.000915,0.001585,0.002220,0.005470,0.006833,0.039926,0.004911,0.042232,0.189338,0.027690,0.037001,0.074822,0.041053,0.006061,2.263137,0.351443,0.323609,0.143679,0.135362,0.085052,0.094675,0.103831,0.102760,0.086252,0.078335,0.082818,0.076202,0.002448,0.003938,0.022632,0.001636,0.018212,0.001012,0.025744,0.000722,0.001280,0.002475,0.007042,0.006304,0.004940,NotSneezing
0.017341,0.001186,3.217579,0.047897,0.050433,0.404490,0.006741,0.024465,-46.623311,0.522393,0.010253,0.070460,0.054506,0.007721,-0.031534,-0.008937,0.002434,0.006548,0.027204,0.021654,0.018000,0.000706,0.000117,0.017710,0.004376,0.142195,0.000724,0.027791,0.000182,0.000388,0.000929,0.003618,0.000310,0.047608,0.017779,0.001384,0.101769,0.020179,0.017278,0.107169,0.023351,0.044994,1.626962,0.218797,0.061265,0.051788,0.070911,0.025295,0.055927,0.067348,0.035487,0.031184,0.031618,0.023530,0.029129,0.000636,0.000098,0.015421,0.005668,0.009322,0.000854,0.022563,0.000341,0.000264,0.000689,0.003281,0.000415,0.004979,NotSneezing
