@RELATION svmSMSneezer
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Sneezing,NotSneezing}

@DATA
0.045685,0.072332,3.150951,0.094956,0.114576,0.288294,0.013156,0.050009,-30.062134,-0.840099,-1.056998,0.686660,0.148923,-0.315333,0.202654,0.259105,-0.255539,0.054518,0.160474,-0.099895,0.025614,0.001943,0.001675,0.002852,0.014901,0.047546,0.001201,0.001358,0.006943,0.003727,0.000826,0.001273,0.001463,0.018674,0.007864,0.028867,0.153240,0.023165,0.032101,0.088427,0.026336,0.012891,1.771643,0.340026,0.254268,0.334681,0.246604,0.337371,0.226291,0.185012,0.204166,0.269628,0.337161,0.192390,0.186549,0.003944,0.002743,0.004934,0.018198,0.025634,0.001180,0.001690,0.008300,0.004063,0.001591,0.002615,0.002240,0.007818,NotSneezing
0.053770,0.139078,3.258857,0.125383,0.162200,0.208118,0.033383,0.063430,-24.707269,-0.388512,-1.783351,0.215186,0.453070,-0.026881,-0.418122,0.308171,-0.181487,-0.020338,0.194097,-0.119219,-0.037730,0.009447,0.011665,0.010086,0.014545,0.011148,0.013941,0.007823,0.005333,0.007884,0.008276,0.006669,0.008641,0.027898,0.009169,0.040935,0.039641,0.023195,0.036207,0.112061,0.025369,0.012092,1.449518,0.813575,0.369132,0.421742,0.369998,0.398778,0.303754,0.259997,0.329076,0.399459,0.357689,0.214370,0.150228,0.025803,0.029643,0.027094,0.040754,0.027283,0.026393,0.019285,0.010855,0.016192,0.018042,0.016351,0.018936,0.025477,NotSneezing
0.053426,0.048069,3.200527,0.105528,0.118462,0.543140,0.015432,0.079864,-32.310150,-0.153179,-0.767593,-0.649694,-0.641715,0.111463,0.286973,0.131208,0.102215,0.075954,-0.289301,-0.074600,0.173269,0.006459,0.014575,0.009873,0.006409,0.037301,0.006286,0.007240,0.009513,0.007405,0.006586,0.005304,0.007003,0.024342,0.043428,0.018364,0.127307,0.037813,0.038082,0.167060,0.030740,0.012688,1.838911,0.552874,0.347973,0.227915,0.339544,0.299211,0.268327,0.255915,0.205218,0.227960,0.299907,0.259726,0.177080,0.006711,0.013954,0.013229,0.010213,0.013844,0.012432,0.014497,0.016814,0.014659,0.014838,0.011287,0.013900,0.012412,NotSneezing
0.054197,0.180435,3.274860,0.115346,0.130170,0.359385,0.024348,0.073548,-23.732731,-1.815021,-1.652089,0.825059,0.641056,-0.751959,0.005666,0.246024,-0.310531,0.402690,-0.263316,-0.032948,0.070054,0.007236,0.006756,0.008446,0.008240,0.006888,0.009143,0.008538,0.009198,0.010389,0.005678,0.003223,0.006292,0.012551,0.006140,0.050540,0.026373,0.016550,0.033997,0.193799,0.012645,0.021408,1.258179,0.853292,0.395717,0.654283,0.681913,0.523219,0.752591,0.415562,0.456942,0.569826,0.517192,0.274328,0.151361,0.013092,0.010960,0.014811,0.013166,0.010503,0.012301,0.011464,0.013013,0.021093,0.012566,0.006737,0.012682,0.003970,NotSneezing
0.028475,0.066133,3.271381,0.095597,0.154261,0.219291,0.004954,0.048249,-23.938045,1.799604,-0.773906,-0.969858,-0.797191,0.180603,-0.081648,0.504974,0.172635,0.192787,-0.232228,-0.189213,-0.042376,0.008379,0.014306,0.020747,0.005644,0.005385,0.004270,0.021132,0.000878,0.009649,0.005846,0.007426,0.006696,0.016423,0.009797,0.041276,0.034310,0.024567,0.042552,0.165097,0.003480,0.024346,0.606743,0.563195,0.272695,0.248846,0.226631,0.215740,0.219223,0.190109,0.195106,0.190734,0.224928,0.200244,0.157239,0.013294,0.014736,0.009267,0.005967,0.007361,0.005862,0.014960,0.000941,0.011692,0.010026,0.013284,0.013578,0.007174,NotSneezing
0.034020,0.009660,3.039040,0.057083,0.051338,0.356266,0.003478,0.048784,-42.774624,-0.459548,-0.059858,-0.145102,0.154547,0.271313,-0.155793,0.028023,0.078359,-0.010061,-0.010589,0.012668,0.011222,0.002819,0.001713,0.000893,0.001433,0.112082,0.000589,0.000627,0.001143,0.001057,0.004179,0.004546,0.003525,0.034131,0.015148,0.009130,0.121452,0.024516,0.022163,0.141097,0.005606,0.020044,2.595608,0.404260,0.220679,0.227886,0.169390,0.157511,0.144511,0.141427,0.204075,0.108321,0.119387,0.071188,0.104448,0.004865,0.003748,0.002504,0.002886,0.015762,0.000956,0.000878,0.001673,0.001760,0.007598,0.004974,0.003499,0.006001,NotSneezing
0.030331,0.022941,3.169850,0.055249,0.070379,0.170948,0.010471,0.033857,-38.730386,0.209174,-0.783247,0.221902,-0.167437,0.213626,-0.056227,-0.325613,0.145308,0.007266,-0.188797,0.020128,-0.025135,0.002089,0.000755,0.001963,0.002044,0.090774,0.005893,0.002634,0.001271,0.002461,0.012227,0.014333,0.005859,0.033715,0.011795,0.016896,0.162527,0.023364,0.027984,0.096136,0.022485,0.009918,2.598287,0.423011,0.324884,0.135448,0.165314,0.136085,0.177331,0.174944,0.226221,0.141309,0.131591,0.079154,0.100839,0.003577,0.001085,0.004024,0.004160,0.017254,0.014950,0.004329,0.002336,0.004273,0.017806,0.023477,0.007029,0.010183,NotSneezing
0.032804,0.011110,3.089348,0.058387,0.067582,0.263833,0.010050,0.040073,-40.456679,-0.555702,-0.741930,0.208777,0.330341,0.146566,-0.295645,0.057735,0.157933,0.005968,-0.052962,0.005050,0.119584,0.012051,0.007756,0.003008,0.003114,0.091362,0.000733,0.002770,0.001249,0.001190,0.002945,0.002541,0.008699,0.031909,0.025739,0.010870,0.250757,0.037243,0.045262,0.182908,0.025869,0.019781,2.492560,0.543595,0.406966,0.212813,0.184606,0.187224,0.151648,0.167333,0.162073,0.172808,0.131629,0.124493,0.091019,0.015867,0.012221,0.004124,0.003918,0.022932,0.001696,0.006373,0.001710,0.001614,0.007201,0.004842,0.015099,0.009558,NotSneezing
0.030771,0.065359,3.220448,0.084090,0.137640,0.090011,0.006711,0.041760,-23.913635,1.506739,-1.203398,-0.397599,-0.788843,0.377989,0.479969,0.359211,0.062830,-0.154124,-0.122545,0.304156,-0.012083,0.006639,0.010449,0.012707,0.011778,0.020307,0.007703,0.012496,0.006741,0.006151,0.004496,0.005457,0.004587,0.016106,0.004814,0.025061,0.053763,0.022514,0.041431,0.055668,0.003809,0.012915,0.457836,0.292363,0.247167,0.253160,0.196796,0.224137,0.275069,0.260135,0.258659,0.292302,0.222510,0.151429,0.168094,0.009394,0.014722,0.012020,0.017943,0.018301,0.006589,0.013931,0.011429,0.008509,0.006246,0.006883,0.005390,0.009498,NotSneezing
0.037505,0.064853,3.187992,0.089338,0.139753,0.347008,0.004468,0.063094,-22.287594,1.623705,0.059328,0.721098,0.061483,0.279866,0.296726,0.431602,-0.169743,-0.073620,-0.018004,0.087973,0.006906,0.006924,0.003093,0.031100,0.004895,0.011706,0.007377,0.092259,0.000879,0.003264,0.007997,0.092716,0.001025,0.035954,0.009559,0.023155,0.056810,0.019254,0.035019,0.103818,0.001399,0.016305,0.246526,0.188946,0.164443,0.148494,0.156112,0.139263,0.176172,0.173110,0.210174,0.148602,0.206119,0.135079,0.165484,0.005383,0.002607,0.014892,0.003947,0.006936,0.007073,0.040887,0.000683,0.003334,0.006380,0.034785,0.000698,0.009428,NotSneezing
0.063675,0.043898,3.268292,0.108323,0.133000,0.488803,0.004683,0.092486,-23.419183,0.428155,-0.555783,0.156732,-0.378576,0.191689,0.443236,0.630858,0.072181,-0.027579,-0.020191,0.046942,0.043409,0.022683,0.012526,0.009854,0.001448,0.010898,0.027375,0.010040,0.002858,0.001917,0.001147,0.003347,0.008542,0.014933,0.009118,0.017189,0.027742,0.014100,0.026129,0.128237,0.001690,0.011011,0.481313,0.248015,0.283936,0.220167,0.256704,0.253412,0.246034,0.192614,0.415736,0.280981,0.294778,0.174676,0.200995,0.020256,0.011616,0.006526,0.000815,0.010861,0.021150,0.007522,0.003237,0.001930,0.000671,0.001601,0.008231,0.006735,NotSneezing
0.030349,0.070483,3.251664,0.071639,0.127186,0.055132,0.005692,0.042849,-23.004106,2.273551,-0.793797,0.308647,-0.041932,0.384777,-0.089212,0.202184,0.202334,0.442938,0.344203,0.019192,0.055667,0.002967,0.001848,0.020420,0.002208,0.008418,0.014006,0.038374,0.009273,0.017342,0.016023,0.025846,0.035533,0.027843,0.003871,0.022546,0.043709,0.022908,0.043197,0.027053,0.002597,0.007390,0.345546,0.372930,0.299619,0.325496,0.272208,0.236200,0.224214,0.244148,0.210035,0.215357,0.199826,0.225805,0.211392,0.002385,0.002195,0.016190,0.001743,0.006699,0.012427,0.028866,0.010822,0.013457,0.015086,0.020521,0.024945,0.010522,NotSneezing
0.024877,0.391581,3.310575,0.093272,0.152084,0.135754,0.002129,0.048530,-20.987365,1.782800,-0.677620,-0.349361,-0.832576,-0.756241,-0.428874,-0.002921,0.321517,0.723742,0.310287,-0.276688,-0.284230,0.004667,0.001845,0.001352,0.001301,0.002382,0.002475,0.001665,0.000468,0.002809,0.030956,0.117218,0.031501,0.038507,0.008026,0.074843,0.011362,0.023494,0.035176,0.057801,0.001435,0.011778,0.455062,0.409783,0.304579,0.330351,0.273353,0.307742,0.320949,0.236836,0.216538,0.214761,0.185739,0.172811,0.158692,0.000969,0.000523,0.000421,0.000652,0.001075,0.001254,0.000772,0.000533,0.002605,0.012939,0.027045,0.006694,0.006727,NotSneezing
0.038888,0.055882,3.261887,0.096310,0.140227,0.186819,0.004885,0.059519,-23.747499,1.506593,-0.859373,-0.573856,-0.492500,0.174494,-0.778135,-0.734928,0.242262,0.295885,0.328911,0.166846,0.021076,0.003703,0.001580,0.002296,0.001220,0.006440,0.029408,0.020688,0.012504,0.024044,0.022881,0.052276,0.009811,0.035598,0.007620,0.014993,0.036923,0.025074,0.040075,0.061891,0.002659,0.014716,0.482564,0.401399,0.257732,0.355691,0.198412,0.285127,0.245462,0.216127,0.185204,0.211628,0.178157,0.177099,0.168449,0.004040,0.002200,0.002102,0.000818,0.006797,0.018572,0.012820,0.018128,0.024433,0.016146,0.017698,0.005117,0.012719,NotSneezing
