@RELATION GBoostSnorer
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {NotSnoring,Snoring}

@DATA
0.359132,0.037369,2.974316,0.421545,0.243312,2.157000,0.008589,0.583147,-24.923784,-0.308004,-0.532288,-0.558240,-0.566990,-0.182448,-0.130058,-0.009274,-0.070555,-0.049211,-0.197880,-0.030554,-0.123465,0.010698,0.010581,0.008868,0.007625,0.006868,0.017300,0.005733,0.003449,0.005057,0.005553,0.005891,0.007254,0.011173,0.159253,0.033847,0.335154,0.108374,0.027595,0.586973,0.006580,0.209688,2.335506,0.794614,0.703929,0.518455,0.454691,0.385644,0.287763,0.263891,0.263404,0.249887,0.236750,0.228554,0.217452,0.015041,0.014381,0.011617,0.008829,0.007671,0.022147,0.006979,0.004400,0.005936,0.007535,0.007782,0.009797,0.009836,NotSnoring
0.113888,0.032422,3.028027,0.205061,0.200385,0.785181,0.011229,0.123539,-32.548580,1.530188,-0.186672,-0.204344,0.010737,-0.031300,-0.096790,-0.058467,0.068883,-0.087134,0.000298,0.096601,-0.055118,0.010440,0.004340,0.035918,0.010321,0.047262,0.017316,0.046247,0.011008,0.003525,0.005802,0.013619,0.008967,0.030811,0.036807,0.033393,0.248278,0.040772,0.030019,0.298165,0.006992,0.056060,3.262464,0.554080,0.478092,0.277084,0.286759,0.258474,0.232384,0.240076,0.282537,0.222379,0.198679,0.168915,0.187655,0.013716,0.005933,0.022944,0.014446,0.032917,0.031574,0.040507,0.019432,0.003566,0.005474,0.014692,0.010806,0.010622,NotSnoring
0.370304,0.036111,3.077030,0.428794,0.241085,2.390533,0.006245,0.604994,-24.897743,-0.754461,-0.855166,-0.599740,-0.302564,-0.076906,-0.190429,0.105366,-0.097835,0.058141,-0.040555,-0.049872,-0.030742,0.008691,0.005442,0.005263,0.005822,0.007867,0.012216,0.005778,0.004482,0.004129,0.007692,0.008143,0.008414,0.008962,0.134476,0.039286,0.254968,0.088913,0.020733,0.542029,0.003874,0.188907,1.970699,0.691074,0.642001,0.444130,0.349164,0.300632,0.237458,0.264563,0.241889,0.268925,0.248933,0.249197,0.219842,0.012648,0.006613,0.006142,0.005276,0.008293,0.017920,0.005713,0.005656,0.005290,0.010396,0.012763,0.009951,0.008585,NotSnoring
0.364424,0.039893,3.021937,0.428611,0.238383,2.336453,0.006689,0.624182,-24.091328,-0.029451,-0.332433,-0.615684,-0.460510,-0.437280,-0.226432,0.077340,-0.186998,-0.016190,-0.282963,-0.141747,-0.094231,0.012248,0.010547,0.011435,0.009538,0.007606,0.007831,0.006327,0.003104,0.005929,0.003715,0.006383,0.008982,0.009523,0.132710,0.031711,0.313291,0.094898,0.023797,0.475134,0.003795,0.160504,1.926590,0.757027,0.774483,0.339156,0.417279,0.338511,0.307520,0.300703,0.257803,0.245088,0.244555,0.196461,0.213851,0.016482,0.012950,0.014763,0.011085,0.007818,0.012445,0.006712,0.003384,0.006351,0.003433,0.008004,0.014231,0.008500,NotSnoring
0.021915,0.020465,2.806128,0.127121,0.203594,0.135041,0.030787,0.014274,-30.531976,2.205994,0.622944,0.568603,0.294279,0.327016,0.006346,0.196870,0.062393,0.087366,0.068135,0.052792,0.066851,0.001937,0.000271,0.079136,0.001255,0.053767,0.000804,0.137998,0.000163,0.000531,0.013059,0.042461,0.000356,0.058933,0.014642,0.011833,0.240378,0.029669,0.023875,0.088058,0.031776,0.011938,2.019274,0.339837,0.334061,0.180681,0.132300,0.154660,0.182460,0.135930,0.123615,0.118095,0.113186,0.106784,0.120318,0.001969,0.000265,0.074643,0.001254,0.041031,0.000885,0.083343,0.000125,0.000464,0.014007,0.028488,0.000307,0.018010,Snoring
0.079823,0.032479,3.084107,0.212650,0.240184,0.516018,0.005558,0.079991,-27.909908,2.155589,0.122485,0.081297,0.421076,0.566673,-0.002539,-0.082264,-0.140938,-0.030976,-0.092405,0.044471,0.073839,0.026779,0.000637,0.077182,0.009259,0.034174,0.003882,0.114342,0.003444,0.003637,0.007299,0.022541,0.001534,0.047596,0.027830,0.023613,0.168370,0.030931,0.011971,0.238129,0.003840,0.065938,1.312873,0.401646,0.267299,0.248010,0.219972,0.215058,0.174410,0.173796,0.183715,0.155696,0.168137,0.158978,0.152131,0.035686,0.000419,0.054866,0.013906,0.026322,0.003536,0.064637,0.004109,0.003609,0.005975,0.019344,0.001528,0.012514,Snoring
0.134174,0.010952,3.164826,0.236392,0.233308,1.110594,0.004847,0.258711,-30.901130,2.122501,0.281686,0.234304,0.237390,0.263096,0.054525,-0.012317,-0.073696,-0.011888,-0.068306,0.019115,0.056868,0.022023,0.002048,0.051612,0.011629,0.025673,0.007109,0.054595,0.001799,0.005224,0.012637,0.024208,0.002605,0.024151,0.054372,0.016783,0.125276,0.052808,0.017116,0.516107,0.004497,0.137977,2.030399,0.675432,0.221128,0.236486,0.200410,0.217625,0.179620,0.177365,0.203409,0.167091,0.171702,0.148935,0.153317,0.027904,0.001499,0.027637,0.009816,0.019051,0.006538,0.030919,0.001417,0.003977,0.011772,0.021012,0.002097,0.008362,Snoring
0.088321,0.024950,2.982875,0.239253,0.239973,0.627231,0.003954,0.073403,-25.431836,1.669179,0.768203,0.527696,0.732434,0.288234,0.312872,0.304185,0.231841,0.122365,0.173269,0.118629,0.071092,0.008753,0.000485,0.103018,0.002784,0.032409,0.000985,0.094186,0.000325,0.000907,0.005951,0.070199,0.000741,0.047877,0.028149,0.018596,0.152121,0.024932,0.009408,0.262743,0.001834,0.062546,0.684359,0.414281,0.256935,0.222724,0.157679,0.182886,0.233675,0.197030,0.198115,0.146538,0.158465,0.156297,0.156332,0.014112,0.000353,0.055032,0.005058,0.025202,0.000839,0.057940,0.000267,0.001006,0.009363,0.049455,0.000876,0.009442,Snoring
0.040544,0.018296,2.929403,0.172261,0.233875,0.219148,0.006232,0.024800,-27.782522,2.225918,-0.249571,0.029819,0.777624,0.345574,0.243016,0.554944,-0.145283,0.040112,-0.112956,-0.047777,0.104224,0.006092,0.001822,0.052321,0.004656,0.033966,0.002957,0.180882,0.001542,0.001309,0.007960,0.032447,0.001761,0.058411,0.018513,0.011737,0.218370,0.033027,0.024028,0.091407,0.004510,0.015481,2.563535,0.370400,0.357497,0.223697,0.245145,0.175917,0.158663,0.229597,0.210829,0.159254,0.162122,0.164003,0.124785,0.005139,0.001807,0.042896,0.003759,0.029724,0.002510,0.105813,0.001686,0.001293,0.008186,0.042038,0.001550,0.020588,Snoring
0.219642,0.000913,3.213207,0.327556,0.266227,1.581929,0.001348,0.504501,-30.258787,1.329233,-0.016118,0.858525,0.328407,0.327602,-0.098739,0.380382,0.197064,-0.253097,0.017485,0.192415,0.037245,0.011724,0.004231,0.071255,0.006127,0.008066,0.002108,0.020255,0.001157,0.001658,0.011539,0.012522,0.004736,0.020496,0.049557,0.001925,0.099034,0.049638,0.018508,0.320798,0.000598,0.153831,1.526005,0.500427,0.336742,0.232685,0.196479,0.186561,0.299610,0.192394,0.187087,0.165681,0.213268,0.189967,0.154250,0.008775,0.003904,0.037118,0.004348,0.005098,0.001445,0.011403,0.000762,0.001143,0.008575,0.007841,0.004508,0.009239,Snoring
0.103557,0.011212,3.176685,0.168182,0.171882,0.995595,0.003378,0.161289,-25.722115,0.622852,-0.550628,-0.141123,0.384516,-0.217180,-0.263066,0.250035,-0.157321,0.192802,0.015142,0.062109,-0.050948,0.011931,0.008820,0.023129,0.011665,0.011062,0.007754,0.014613,0.005504,0.010239,0.008266,0.012756,0.005974,0.012220,0.032652,0.010595,0.158361,0.022578,0.014581,0.367060,0.002668,0.073894,2.177332,0.494703,0.557430,0.427081,0.301663,0.240237,0.225842,0.256583,0.245225,0.239064,0.275653,0.224103,0.165954,0.011526,0.008792,0.027998,0.015422,0.010886,0.009201,0.013692,0.005531,0.012079,0.008213,0.014605,0.006173,0.009378,Snoring
0.015662,0.058054,3.023082,0.119216,0.206648,0.064425,0.014705,0.009719,-27.084338,3.196065,0.635838,0.309060,0.275480,0.355062,0.240547,0.019444,-0.265566,0.076603,0.046570,0.127118,0.017351,0.007703,0.000301,0.068825,0.003835,0.057747,0.005311,0.139079,0.000421,0.001599,0.009665,0.012692,0.000629,0.054643,0.009021,0.025200,0.201955,0.019877,0.015078,0.051765,0.012274,0.006323,1.626217,0.360727,0.212082,0.229121,0.180423,0.207065,0.130563,0.164992,0.258861,0.146717,0.149315,0.123571,0.136210,0.009519,0.000382,0.068299,0.003370,0.045671,0.005569,0.091165,0.000531,0.001830,0.009759,0.010678,0.001001,0.016674,Snoring
0.063870,0.001321,2.984229,0.162297,0.194380,0.551687,0.004967,0.083779,-30.727936,1.818275,0.439703,0.614453,0.515168,0.395354,-0.066472,0.124031,0.033832,-0.037492,-0.001729,-0.103031,0.028313,0.021389,0.001678,0.053049,0.008983,0.037302,0.003016,0.064489,0.001139,0.002186,0.014638,0.041545,0.002181,0.032480,0.030020,0.001382,0.219808,0.034644,0.022600,0.318051,0.003865,0.062452,1.934269,0.522545,0.326635,0.237147,0.251971,0.215842,0.218564,0.177364,0.173645,0.168202,0.156952,0.181039,0.160647,0.020879,0.001532,0.036535,0.007684,0.025463,0.002498,0.041980,0.001355,0.001777,0.014005,0.031181,0.001891,0.010602,Snoring
0.006018,0.010171,2.830079,0.075920,0.170590,0.012383,0.022392,0.004830,-32.475897,2.944721,0.591696,0.740403,0.361229,0.365297,0.123923,0.204612,-0.159589,0.002759,-0.027140,0.005932,0.070355,0.008340,0.000347,0.081792,0.005543,0.017494,0.002420,0.177804,0.000286,0.000777,0.011710,0.045577,0.000356,0.061515,0.004529,0.010312,0.318000,0.026352,0.037589,0.013343,0.019060,0.004856,3.106787,0.546947,0.387864,0.238248,0.210549,0.175650,0.164217,0.177169,0.236194,0.162128,0.141185,0.144484,0.134977,0.010457,0.000474,0.058960,0.006986,0.017826,0.003203,0.095005,0.000456,0.000945,0.014112,0.044255,0.000445,0.019498,Snoring
0.406397,0.001101,2.997675,0.434613,0.242477,2.682386,0.005769,0.652462,-29.388081,-0.297925,-0.624914,-0.049913,-0.240395,-0.218211,-0.149186,-0.115228,-0.205066,-0.045915,0.024890,0.012367,-0.005393,0.007108,0.004929,0.010619,0.008539,0.009824,0.010172,0.009207,0.004796,0.006681,0.006522,0.006492,0.005186,0.006356,0.052226,0.002017,0.344049,0.042036,0.015672,0.359304,0.006308,0.106669,1.598020,0.513125,0.410985,0.290515,0.247597,0.261070,0.267017,0.197598,0.194208,0.157936,0.168346,0.177921,0.157267,0.006593,0.003834,0.010369,0.006823,0.007932,0.008049,0.005866,0.003307,0.004593,0.004087,0.004045,0.003936,0.003936,Snoring
0.403557,0.001097,3.168817,0.440349,0.262827,2.906163,0.004482,0.726113,-29.623353,0.088574,-0.336879,-0.232381,-0.279510,-0.086923,-0.215233,-0.200759,-0.175403,-0.084745,-0.138604,-0.015704,0.075173,0.007917,0.005656,0.012109,0.013318,0.012170,0.010904,0.009490,0.005011,0.007439,0.008548,0.009224,0.006072,0.007428,0.059403,0.001447,0.191554,0.033679,0.012597,0.265710,0.003267,0.080538,1.721651,0.379275,0.322443,0.229877,0.209840,0.199609,0.204452,0.226059,0.186933,0.180194,0.195640,0.166641,0.168737,0.005773,0.003899,0.011669,0.013038,0.010966,0.008478,0.005852,0.003153,0.004520,0.005435,0.006198,0.003654,0.005285,Snoring
0.053619,0.005332,2.996890,0.169410,0.229958,0.424836,0.008699,0.068962,-30.558684,2.670874,0.181348,0.219950,0.848216,0.082522,0.245717,0.240858,0.090172,-0.117487,-0.017565,0.020927,-0.084908,0.008700,0.001967,0.062572,0.004688,0.022148,0.002183,0.122297,0.000671,0.001740,0.014451,0.045113,0.001476,0.041967,0.021520,0.007540,0.184904,0.021895,0.019199,0.231086,0.006794,0.045104,1.289712,0.461811,0.270925,0.229597,0.288233,0.222820,0.173633,0.171725,0.156562,0.165082,0.144924,0.153195,0.161213,0.007168,0.002300,0.038311,0.003565,0.019645,0.001738,0.059444,0.000755,0.001299,0.013091,0.029322,0.001403,0.013068,Snoring
0.018226,0.011797,2.847179,0.133315,0.208972,0.096057,0.020967,0.007578,-28.830379,2.595076,0.272740,0.586773,0.339108,0.322550,-0.094486,0.120141,0.155042,0.052057,0.108153,0.003422,0.066664,0.003296,0.000333,0.092391,0.001085,0.024769,0.001880,0.204721,0.000268,0.003395,0.025158,0.017943,0.000516,0.070282,0.012023,0.007488,0.249506,0.028098,0.019608,0.067680,0.021205,0.006604,1.706387,0.320969,0.255052,0.202184,0.205997,0.184507,0.293699,0.146080,0.155115,0.142528,0.133291,0.130621,0.131735,0.005460,0.000403,0.075547,0.001165,0.024359,0.002601,0.103192,0.000451,0.004208,0.023774,0.020319,0.000709,0.021280,Snoring
0.006134,0.005099,2.626650,0.084631,0.174735,0.017698,0.019494,0.005458,-29.896996,2.496355,0.036798,0.327936,-0.279959,0.780944,0.255950,0.060989,0.064157,-0.095815,0.244437,-0.009683,0.111464,0.003118,0.000741,0.065614,0.002522,0.008948,0.004095,0.215128,0.002160,0.001609,0.002745,0.022585,0.000662,0.066199,0.004771,0.003661,0.315846,0.025554,0.036267,0.015252,0.022074,0.004617,2.413639,0.522018,0.255361,0.253152,0.301004,0.328350,0.175769,0.161427,0.148925,0.147351,0.179298,0.123376,0.112910,0.002966,0.000753,0.048899,0.002316,0.007391,0.004345,0.097016,0.002729,0.001633,0.002251,0.019904,0.000710,0.022389,Snoring
0.062931,0.006471,2.853337,0.202709,0.244692,0.302384,0.005307,0.034419,-33.110990,2.755665,0.593553,0.524889,0.577440,0.239656,0.036931,0.020146,0.084407,-0.018393,-0.001084,0.033610,0.126125,0.007542,0.001193,0.071296,0.008752,0.046980,0.003361,0.141709,0.000471,0.001738,0.008021,0.038161,0.002207,0.048106,0.023425,0.009220,0.222236,0.026906,0.020179,0.195533,0.002507,0.036691,2.255708,0.313379,0.385784,0.233290,0.217423,0.166862,0.139103,0.140907,0.158041,0.165931,0.168284,0.132451,0.144190,0.006327,0.001446,0.043167,0.007754,0.028209,0.003124,0.073387,0.000449,0.001601,0.006314,0.031328,0.002479,0.014688,Snoring
0.059982,0.007781,2.837663,0.196640,0.238555,0.261746,0.004712,0.028203,-33.642183,2.925117,0.420938,0.474690,0.693795,0.252218,-0.045077,0.062886,0.127875,-0.019683,-0.107552,-0.016550,0.168673,0.009174,0.001418,0.056656,0.013837,0.050280,0.003316,0.151396,0.000617,0.001662,0.009926,0.026288,0.003622,0.047208,0.020529,0.007076,0.244661,0.029036,0.024810,0.170735,0.001922,0.031428,2.270932,0.366724,0.500057,0.240420,0.234042,0.203314,0.216826,0.166180,0.160724,0.152798,0.156309,0.147539,0.129320,0.007052,0.002406,0.032631,0.010412,0.030147,0.003025,0.065609,0.000795,0.001764,0.007281,0.019295,0.003516,0.014944,Snoring
0.008430,0.010738,2.789702,0.082363,0.171683,0.029683,0.025966,0.007677,-32.557213,3.100178,0.634438,0.723532,0.338158,0.316299,0.133802,0.168947,-0.149888,-0.025032,-0.032903,0.017691,0.069844,0.008893,0.000280,0.072306,0.008063,0.044256,0.002819,0.140123,0.000208,0.000822,0.007113,0.061422,0.000298,0.053913,0.004642,0.016752,0.291575,0.028423,0.038604,0.028679,0.017563,0.002946,3.075005,0.571069,0.406851,0.232573,0.196637,0.198124,0.180988,0.187691,0.243624,0.179720,0.163207,0.160295,0.165431,0.012183,0.000251,0.049706,0.011289,0.032105,0.004273,0.088631,0.000296,0.000837,0.007110,0.055132,0.000275,0.019588,Snoring
0.011003,0.030031,2.775339,0.078817,0.162658,0.056460,0.023698,0.010962,-29.853916,3.099435,0.725187,0.788995,0.437912,0.363730,0.091095,0.246271,-0.229395,-0.065798,-0.041787,-0.000610,0.051246,0.010799,0.000440,0.094163,0.008200,0.039083,0.002772,0.122720,0.000436,0.000814,0.013569,0.046036,0.000356,0.049534,0.006332,0.033350,0.423022,0.027897,0.036924,0.059516,0.024210,0.005740,3.197718,0.483377,0.432317,0.256324,0.231304,0.171248,0.142553,0.182313,0.225024,0.165649,0.137515,0.137173,0.141748,0.009931,0.000490,0.058768,0.008879,0.029811,0.002913,0.078705,0.000646,0.000866,0.016158,0.039791,0.000406,0.015780,Snoring
0.073598,0.002562,2.817861,0.169095,0.217955,0.417224,0.027590,0.101715,-31.464842,2.149434,-0.104614,0.539967,0.180090,0.061073,0.501036,0.092709,-0.050324,0.077100,0.095260,-0.107268,0.108545,0.002079,0.000535,0.083844,0.001548,0.057397,0.001397,0.150405,0.000851,0.000749,0.002386,0.009889,0.000540,0.055443,0.050214,0.005031,0.249468,0.049747,0.019322,0.300163,0.026846,0.092335,1.669659,0.476942,0.329278,0.229052,0.175044,0.190751,0.236294,0.135680,0.155483,0.144808,0.139380,0.143149,0.140364,0.002322,0.000721,0.069360,0.001692,0.040663,0.001383,0.094117,0.001511,0.000838,0.004463,0.013152,0.000765,0.020016,Snoring
0.045023,0.000618,2.927773,0.155916,0.206978,0.356942,0.007299,0.042142,-34.811233,1.995386,0.397747,0.426715,0.332261,0.387671,0.178266,0.270547,-0.242346,0.041611,-0.048685,-0.068232,0.020877,0.019290,0.001012,0.057539,0.004617,0.042986,0.003601,0.102382,0.000877,0.001191,0.012036,0.041220,0.001106,0.042242,0.017338,0.001153,0.246355,0.018469,0.018542,0.190160,0.004407,0.034269,2.302884,0.377772,0.327312,0.221839,0.232956,0.272326,0.289020,0.220451,0.276355,0.158625,0.166457,0.124475,0.134851,0.017155,0.001106,0.041588,0.004880,0.026310,0.002938,0.068729,0.000776,0.000862,0.014477,0.035496,0.000999,0.012712,Snoring
0.047967,0.015777,2.706087,0.132845,0.181739,0.368627,0.006400,0.061588,-26.229447,2.532421,0.216567,0.356590,-0.002618,0.538235,0.421393,0.356556,-0.366479,0.075609,-0.180810,0.111666,-0.139692,0.014073,0.001699,0.060688,0.008778,0.028081,0.004931,0.082960,0.001358,0.001775,0.019688,0.062966,0.001932,0.038196,0.026792,0.007945,0.290110,0.033359,0.020169,0.285528,0.004560,0.047365,1.258766,0.543275,0.226868,0.183733,0.169831,0.239467,0.198796,0.162718,0.153217,0.156756,0.119862,0.107877,0.125326,0.011290,0.001495,0.037829,0.006063,0.019695,0.002781,0.064304,0.000893,0.001155,0.019040,0.039368,0.001448,0.013461,Snoring
0.025730,0.016093,3.008936,0.148640,0.226111,0.096556,0.009292,0.012223,-28.459281,2.854346,0.107776,0.244974,0.486836,0.875637,0.081499,-0.166239,-0.111778,0.049097,-0.013451,0.103655,0.067645,0.008298,0.000343,0.069887,0.006987,0.038071,0.003437,0.152971,0.001807,0.001603,0.008600,0.044904,0.000514,0.057662,0.015760,0.017694,0.184357,0.033874,0.024069,0.062143,0.005997,0.007090,1.815444,0.383451,0.222707,0.185572,0.166859,0.291327,0.172682,0.180370,0.154186,0.145227,0.168219,0.145321,0.133072,0.009647,0.000295,0.053887,0.010951,0.033780,0.003431,0.093689,0.002209,0.001386,0.009292,0.045225,0.000390,0.017927,Snoring
0.077818,0.000394,3.077277,0.205347,0.243677,0.528410,0.003437,0.078444,-33.291702,1.404425,-0.077512,0.697091,0.200164,0.225482,-0.068125,-0.091577,-0.063981,0.012081,0.011586,-0.046532,0.079697,0.010980,0.003627,0.046522,0.008732,0.017704,0.006360,0.082243,0.004447,0.007304,0.010175,0.025891,0.003196,0.028036,0.020302,0.000713,0.178648,0.045202,0.037099,0.205868,0.001517,0.036961,1.988151,0.542854,0.307111,0.250869,0.233108,0.239303,0.210752,0.199968,0.173308,0.183674,0.173488,0.163849,0.139360,0.008707,0.003527,0.033244,0.006840,0.011691,0.004995,0.060563,0.003768,0.005925,0.007175,0.018731,0.002710,0.015334,Snoring
0.060680,0.000211,2.966331,0.199676,0.247019,0.378731,0.005299,0.051963,-32.343360,1.510293,0.353533,0.542686,0.376882,0.661575,-0.001041,-0.317041,0.143194,0.093078,-0.015411,-0.067241,0.131371,0.006666,0.000762,0.085817,0.006292,0.029698,0.002181,0.144880,0.001317,0.002366,0.008933,0.040672,0.001563,0.053080,0.019828,0.000233,0.180620,0.027657,0.025149,0.162573,0.003487,0.036074,1.262851,0.364696,0.251968,0.189324,0.187674,0.234042,0.166459,0.182957,0.145467,0.147811,0.156680,0.142712,0.142161,0.006612,0.000570,0.059815,0.006107,0.023401,0.001808,0.079462,0.001236,0.002099,0.008773,0.033845,0.001470,0.017237,Snoring
0.110228,0.014321,3.084059,0.153148,0.152659,0.885113,0.005828,0.154025,-28.532693,0.854040,-0.405765,0.430737,-0.283121,0.223882,-0.130984,-0.032292,0.209712,0.094069,-0.062876,0.063572,-0.085304,0.005260,0.005351,0.059160,0.003252,0.019750,0.003291,0.048572,0.001982,0.003117,0.004759,0.014573,0.003941,0.026784,0.054456,0.012397,0.190333,0.044683,0.039261,0.386147,0.005039,0.064095,4.096226,0.707336,0.442199,0.374871,0.487751,0.246279,0.275189,0.214892,0.239232,0.213192,0.193507,0.166669,0.177177,0.004841,0.008497,0.064522,0.002841,0.019023,0.002809,0.051300,0.002028,0.003794,0.004494,0.013076,0.004261,0.020888,Snoring
0.095145,0.020855,2.962221,0.205448,0.225198,0.749404,0.008997,0.139338,-26.308282,1.643981,0.481756,0.673075,0.267034,0.381472,0.382274,-0.204526,0.113557,0.372966,-0.105944,0.217555,0.306617,0.001599,0.000531,0.140257,0.001423,0.026004,0.002398,0.090455,0.001027,0.003446,0.007117,0.011077,0.000651,0.049438,0.037519,0.010595,0.207012,0.027482,0.010643,0.333065,0.008543,0.071738,1.546942,0.493964,0.273834,0.193597,0.179292,0.163283,0.222344,0.228103,0.158035,0.184637,0.172393,0.157221,0.162884,0.001380,0.000546,0.087508,0.001269,0.023473,0.002551,0.057742,0.001322,0.003459,0.006094,0.011417,0.000653,0.019444,Snoring
0.011965,0.024935,3.126570,0.058286,0.088152,0.088786,0.010987,0.012323,-36.396571,1.189218,0.647207,0.713812,0.067489,0.032690,-0.275270,-0.049358,-0.205307,-0.183981,-0.011837,-0.041761,0.123540,0.023960,0.000306,0.031688,0.016195,0.096590,0.014969,0.017226,0.000175,0.001816,0.008840,0.025045,0.000346,0.038334,0.008201,0.008582,0.119983,0.024864,0.030577,0.092366,0.025366,0.023009,2.450606,0.354171,0.243143,0.294096,0.141562,0.111751,0.135200,0.097991,0.097967,0.101591,0.076453,0.074172,0.074215,0.024626,0.000277,0.021066,0.018657,0.025054,0.014131,0.012012,0.000177,0.002019,0.009215,0.020581,0.000450,0.004167,Snoring
0.044047,0.010144,2.789683,0.176249,0.221968,0.229387,0.007034,0.015472,-27.816506,1.871294,0.265718,0.426453,0.229587,0.209179,-0.006148,0.123185,0.014596,0.103244,0.077422,0.020581,0.091618,0.002036,0.000646,0.113253,0.002753,0.027295,0.001608,0.211453,0.000379,0.000912,0.003460,0.027600,0.000633,0.071117,0.018963,0.009945,0.227140,0.017827,0.010370,0.131011,0.003867,0.021093,0.721135,0.285608,0.207997,0.160177,0.186711,0.174788,0.160401,0.143676,0.148663,0.136104,0.147637,0.140854,0.129533,0.001599,0.000569,0.084482,0.003098,0.023600,0.001508,0.096131,0.000372,0.000941,0.003351,0.030229,0.000609,0.019158,Snoring
0.065018,0.023741,3.015908,0.193162,0.220188,0.384380,0.007206,0.058630,-26.839994,2.149882,0.453174,0.429928,0.160930,0.359353,0.097970,0.056723,-0.008117,0.258583,0.174600,0.151006,0.173999,0.003141,0.000481,0.081623,0.003120,0.029742,0.002438,0.155202,0.000454,0.002233,0.004373,0.066446,0.000726,0.059312,0.037817,0.023758,0.166095,0.031676,0.010333,0.279400,0.005551,0.086380,0.890232,0.300953,0.208367,0.199710,0.230648,0.195429,0.191979,0.159161,0.158284,0.178957,0.173569,0.207012,0.183938,0.004126,0.000433,0.053136,0.003602,0.026952,0.003440,0.099327,0.000443,0.002704,0.004057,0.056040,0.000796,0.022079,Snoring
0.038829,0.038526,2.993260,0.150393,0.204717,0.223078,0.008152,0.025544,-27.363348,2.229413,0.551785,0.376869,0.170435,0.095539,0.025262,-0.020569,0.012136,0.369730,0.240807,0.379760,0.198446,0.001201,0.000343,0.073118,0.001724,0.030374,0.002459,0.229925,0.000429,0.005424,0.004976,0.030440,0.000545,0.071650,0.028462,0.036341,0.186521,0.034157,0.016983,0.178407,0.005782,0.033350,1.555605,0.384208,0.238376,0.240527,0.270468,0.261194,0.172632,0.212672,0.162448,0.177895,0.205054,0.189914,0.177053,0.001121,0.000339,0.058480,0.002511,0.025581,0.002687,0.099097,0.000445,0.006525,0.006216,0.025129,0.000545,0.019413,Snoring
